Date,Open,High,Low,Close,Adj Close,Volume,SMA_20,EMA_20,ROC,RSI,MACD,MACD_Signal,BB_Middle,BB_Upper,BB_Lower,STD,ATR,OBV,ADL,L14,H14,%K,%D,CMF,Williams %R,Pivot,Pivot_R1,Pivot_S1
2023-07-17,69.38999938964844,70.80999755859375,69.0,70.37999725341797,68.78897857666016,1525200,81.48506678798168,70.37999725341797,0.1206830289120065,57.600089464353374,0.0,0.0,81.48506678798168,84.44793263652916,78.5222009394342,1.48143292427374,1.2922643430235863,0.0,800517.8452200304,78.7231383702745,83.93926788074701,64.69100374794917,64.4769062829591,0.09290670142644192,-35.308996252050825,70.0633316040039,71.12666320800781,69.31666564941406
2023-07-18,70.4800033569336,71.1500015258789,69.91999816894531,70.94000244140625,69.33631896972656,1643000,81.48506678798168,70.43333108084542,0.7956879935244521,57.600089464353374,0.044672778528976664,0.008934555705795334,81.48506678798168,84.44793263652916,78.5222009394342,1.48143292427374,1.2922643430235863,1643000.0,1882497.4319933015,78.7231383702745,83.93926788074701,64.69100374794917,64.4769062829591,0.09290670142644192,-35.308996252050825,70.67000071207683,71.42000325520834,70.18999989827475
2023-07-19,70.72000122070312,71.44999694824219,70.44000244140625,71.31999969482422,69.70773315429688,1883900,81.48506678798168,70.51777571074815,0.5356600512268495,57.600089464353374,0.10947689840662633,0.029043024245961533,81.48506678798168,84.44793263652916,78.5222009394342,1.48143292427374,1.2922643430235863,3526900.0,3281440.684097062,78.7231383702745,83.93926788074701,64.69100374794917,64.4769062829591,0.09290670142644192,-35.308996252050825,71.06999969482422,71.69999694824219,70.69000244140625
2023-07-20,71.66000366210938,72.41999816894531,71.3499984741211,72.38999938964844,70.75354766845703,1799300,81.48506678798168,70.69608272778628,1.5002800047710485,57.600089464353374,0.24435785803001409,0.07210599100277204,81.48506678798168,84.44793263652916,78.5222009394342,1.48143292427374,1.2922643430235863,5326200.0,4979849.433660332,78.7231383702745,83.93926788074701,64.69100374794917,64.4769062829591,0.09290670142644192,-35.308996252050825,72.05333201090495,72.75666554768881,71.68666585286459
2023-07-21,72.58000183105469,72.81999969482422,72.01000213623047,72.41000366210938,70.7730941772461,2199000,81.48506678798168,70.85931329295991,0.02763402766901013,57.600089464353374,0.34884490103063115,0.12745377300834387,81.48506678798168,84.44793263652916,78.5222009394342,1.48143292427374,1.2922643430235863,7525200.0,4952716.116653324,78.7231383702745,83.93926788074701,64.69100374794917,64.4769062829591,0.09290670142644192,-35.308996252050825,72.41333516438802,72.81666819254556,72.00667063395181
2023-07-24,72.47000122070312,73.05000305175781,72.27999877929688,72.45999908447266,70.82196044921875,1590100,81.48506678798168,71.01175955881827,0.06904491069572583,57.600089464353374,0.4307207672620166,0.18810717185907844,81.48506678798168,84.44793263652916,78.5222009394342,1.48143292427374,1.2922643430235863,9115300.0,4106036.628711664,78.7231383702745,83.93926788074701,64.69100374794917,64.4769062829591,0.09290670142644192,-35.308996252050825,72.59666697184245,72.91333516438803,72.14333089192709
2023-07-25,72.2699966430664,72.61000061035156,72.02999877929688,72.5,70.8610610961914,2013400,81.48506678798168,71.15349674369271,0.05520413474020547,57.600089464353374,0.4931509831576193,0.24911593411878663,81.48506678798168,84.44793263652916,78.5222009394342,1.48143292427374,1.2922643430235863,11128700.0,5355731.353922787,78.7231383702745,83.93926788074701,64.69100374794917,64.4769062829591,0.09290670142644192,-35.308996252050825,72.37999979654948,72.73000081380209,72.1499989827474
2023-07-26,72.58000183105469,73.26000213623047,72.13999938964844,72.7699966430664,71.12495422363281,1873900,81.48506678798168,71.30744911506164,0.37240916285021797,57.600089464353374,0.557981784993828,0.3108891042937949,81.48506678798168,84.44793263652916,78.5222009394342,1.48143292427374,1.2922643430235863,13002600.0,5589954.4934109375,78.7231383702745,83.93926788074701,64.69100374794917,64.4769062829591,0.09290670142644192,-35.308996252050825,72.72333272298177,73.3066660563151,72.18666330973306
2023-07-27,72.95999908447266,73.06999969482422,72.05000305175781,72.05999755859375,70.43099975585938,2160100,81.48506678798168,71.37912039539803,-0.9756755767836189,57.600089464353374,0.5457782778706104,0.357866939009158,81.48506678798168,84.44793263652916,78.5222009394342,1.48143292427374,1.2922643430235863,10842500.0,3472186.268447776,78.7231383702745,83.93926788074701,64.69100374794917,64.4769062829591,0.09290670142644192,-35.308996252050825,72.3933334350586,72.73666381835938,71.71666717529297
2023-07-28,72.45999908447266,72.69999694824219,71.97000122070312,72.38999938964844,70.75354766845703,1800100,81.48506678798168,71.47539458532664,0.4579542634404854,57.600089464353374,0.5563223624836269,0.3975580237040518,81.48506678798168,84.44793263652916,78.5222009394342,1.48143292427374,1.2922643430235863,12642600.0,3743437.306260531,78.7231383702745,83.93926788074701,64.69100374794917,64.4769062829591,0.09290670142644192,-35.308996252050825,72.35333251953125,72.73666381835938,72.00666809082031
2023-07-31,72.44000244140625,72.80000305175781,71.97000122070312,72.33999633789062,70.70468139648438,2987200,81.48506678798168,71.55773760938035,-0.06907452987899854,57.600089464353374,0.5542546940204431,0.4288973577673301,81.48506678798168,84.44793263652916,78.5222009394342,1.48143292427374,1.2922643430235863,9655400.0,3419483.031051412,78.7231383702745,83.93926788074701,64.69100374794917,64.4769062829591,0.09290670142644192,-35.308996252050825,72.37000020345052,72.76999918619791,71.93999735514322
2023-08-01,72.44000244140625,72.68000030517578,72.08999633789062,72.11000061035156,70.47987365722656,2210100,81.48506678798168,71.61033408566333,-0.31793715673523737,57.600089464353374,0.5279711955174662,0.4487121253173574,81.48506678798168,84.44793263652916,78.5222009394342,1.48143292427374,1.2922643430235863,7445300.0,1359251.3201388652,78.7231383702745,83.93926788074701,64.69100374794917,64.4769062829591,0.09290670142644192,-35.308996252050825,72.29333241780598,72.49666849772134,71.90666453043619
2023-08-02,74.4000015258789,77.33000183105469,73.0,76.23999786376953,74.51651000976562,5006700,81.48506678798168,72.05125444548297,5.7273571189307315,57.600089464353374,0.8308204155325996,0.5251337833604058,81.48506678798168,84.44793263652916,78.5222009394342,1.48143292427374,1.2922643430235863,12452000.0,3845248.9851574893,78.7231383702745,83.93926788074701,64.69100374794917,64.4769062829591,0.09290670142644192,-35.308996252050825,75.52333323160808,78.04666646321616,73.71666463216147
2023-08-03,76.56999969482422,77.33000183105469,75.68000030517578,77.05000305175781,75.3082046508789,2800600,81.48506678798168,72.52732574131866,1.062441252209445,88.55494001003728,1.123243205007526,0.6447556676898298,81.48506678798168,84.44793263652916,78.5222009394342,1.48143292427374,1.2922643430235863,15252600.0,5695347.341371279,69.0,77.33000183105469,96.63867085535294,64.4769062829591,0.09290670142644192,-3.3613291446470606,76.6866683959961,77.6933364868164,76.0433349609375
2023-08-04,77.36000061035156,78.22000122070312,76.52999877929688,76.8499984741211,75.11271667480469,2607800,81.48506678798168,72.93900885872841,-0.2595776375276304,86.55365400331728,1.323594105610809,0.7805233552740256,81.48506678798168,84.44793263652916,78.5222009394342,1.48143292427374,1.3107147216796875,12644800.0,4075114.2036631643,69.91999816894531,78.22000122070312,83.49394888123703,64.4769062829591,0.09290670142644192,-16.506051118762972,77.1999994913737,77.87000020345053,76.17999776204428
2023-08-07,77.11000061035156,78.43000030517578,77.05999755859375,77.94999694824219,76.18785095214844,2302500,81.48506678798168,73.4162458196345,1.4313578346934142,87.32691673315642,1.55322965694657,0.9350646156085345,81.48506678798168,84.44793263652916,78.5222009394342,1.48143292427374,1.335714612688337,14947300.0,4764175.497650433,70.44000244140625,78.43000030517578,93.99244699288145,91.37502224315715,0.09290670142644192,-6.007553007118542,77.8133316040039,78.56666564941406,77.19666290283203
