Date,Open,High,Low,Close,Adj Close,Volume,SMA_20,EMA_20,ROC,RSI,MACD,MACD_Signal,BB_Middle,BB_Upper,BB_Lower,STD,ATR,OBV,ADL,L14,H14,%K,%D,CMF,Williams %R,Pivot,Pivot_R1,Pivot_S1
2023-07-17,192.92999267578125,193.2100067138672,184.89999389648438,186.25999450683594,179.82647705078125,4359800,189.25076603050394,186.25999450683594,0.0611000104033643,49.88707636347771,0.0,0.0,189.25076603050394,200.72356479520397,177.7779672658039,5.736399382350024,4.307887628012632,0.0,-2932767.144260519,180.1990808462997,198.55933127941947,49.40979880513298,49.33135940337727,0.01451609255563217,-50.59020119486702,188.12333170572916,191.34666951497394,183.03665669759113
2023-07-18,186.0,188.94000244140625,182.16000366210938,185.7899932861328,179.37269592285156,3090600,189.25076603050394,186.21523248581659,-0.2523361078945352,49.88707636347771,-0.03749297487087233,-0.007498594974174467,189.25076603050394,200.72356479520397,177.7779672658039,5.736399382350024,4.307887628012632,-3090600.0,-2713972.468183514,180.1990808462997,198.55933127941947,49.40979880513298,49.33135940337727,0.01451609255563217,-50.59020119486702,185.62999979654947,189.09999593098956,182.3199971516927
2023-07-19,189.3300018310547,193.61000061035156,188.6199951171875,189.11000061035156,182.57801818847656,3380800,189.25076603050394,186.49092468815326,1.7869677830848696,49.88707636347771,0.1984033467476536,0.03368179337019114,189.25076603050394,200.72356479520397,177.7779672658039,5.736399382350024,4.307887628012632,290200.0,-5430801.026244825,180.1990808462997,198.55933127941947,49.40979880513298,49.33135940337727,0.01451609255563217,-50.59020119486702,190.44666544596353,192.27333577473956,187.2833302815755
2023-07-20,182.82000732421875,184.86000061035156,179.2100067138672,184.64999389648438,178.27206420898438,4164000,189.25076603050394,186.31559794608955,-2.3584192795053305,49.88707636347771,0.025177383983617574,0.031980911492876435,189.25076603050394,200.72356479520397,177.7779672658039,5.736399382350024,4.307887628012632,-3873800.0,-1576347.5399453416,180.1990808462997,198.55933127941947,49.40979880513298,49.33135940337727,0.01451609255563217,-50.59020119486702,182.90666707356772,186.60332743326825,180.95333353678387
2023-07-21,184.9199981689453,186.0399932861328,181.61000061035156,184.88999938964844,178.50379943847656,4474200,189.25076603050394,186.17982665499994,0.12997860877190792,49.88707636347771,-0.09168214731965918,0.007248299730369313,189.25076603050394,200.72356479520397,177.7779672658039,5.736399382350024,4.307887628012632,600400.0,574912.8670482244,180.1990808462997,198.55933127941947,49.40979880513298,49.33135940337727,0.01451609255563217,-50.59020119486702,184.17999776204428,186.749994913737,182.32000223795575
2023-07-24,185.9199981689453,191.32000732421875,184.02999877929688,190.8300018310547,184.2386016845703,3420600,189.25076603050394,186.62270048129088,3.2127224084672834,49.88707636347771,0.2916523992337545,0.06412911963104637,189.25076603050394,200.72356479520397,177.7779672658039,5.736399382350024,4.307887628012632,4021000.0,3535674.50620445,180.1990808462997,198.55933127941947,49.40979880513298,49.33135940337727,0.01451609255563217,-50.59020119486702,188.72666931152344,193.42333984375,186.13333129882812
2023-07-25,191.0,191.49000549316406,186.66000366210938,186.7899932861328,180.33815002441406,2353600,189.25076603050394,186.63863312937107,-2.117072004484166,49.88707636347771,0.2663821754373146,0.10457973079230001,189.25076603050394,200.72356479520397,177.7779672658039,5.736399382350024,4.307887628012632,1667400.0,1308759.170021547,180.1990808462997,198.55933127941947,49.40979880513298,49.33135940337727,0.01451609255563217,-50.59020119486702,188.3133341471354,189.96666463216144,185.13666280110675
2023-07-26,187.0399932861328,190.24000549316406,186.85000610351562,189.97999572753906,183.41796875,3158600,189.25076603050394,186.9568581387204,1.7078015718538397,49.88707636347771,0.4980210019718072,0.18326798502820146,189.25076603050394,200.72356479520397,177.7779672658039,5.736399382350024,4.307887628012632,4826000.0,3982835.8699814873,180.1990808462997,198.55933127941947,49.40979880513298,49.33135940337727,0.01451609255563217,-50.59020119486702,189.0233357747396,191.19666544596356,187.80666605631512
2023-07-27,194.4199981689453,200.80999755859375,193.19000244140625,193.22999572753906,186.55572509765625,2969600,189.25076603050394,187.554299813846,1.7107064286184137,49.88707636347771,0.933088219319643,0.3332320318864898,189.25076603050394,200.72356479520397,177.7779672658039,5.736399382350024,4.307887628012632,7795600.0,1044407.5599034713,180.1990808462997,198.55933127941947,49.40979880513298,49.33135940337727,0.01451609255563217,-50.59020119486702,195.7433319091797,198.29666137695312,190.67666625976562
2023-07-28,194.92999267578125,196.17999267578125,188.94000244140625,188.97000122070312,182.44287109375,1714400,189.25076603050394,187.68912851926095,-2.204623816709428,49.88707636347771,0.9234907426871075,0.45128377404661335,189.25076603050394,200.72356479520397,177.7779672658039,5.736399382350024,4.307887628012632,6081200.0,-655785.2642408551,180.1990808462997,198.55933127941947,49.40979880513298,49.33135940337727,0.01451609255563217,-50.59020119486702,191.36333211263022,193.78666178385419,186.54667154947919
2023-07-31,189.33999633789062,191.69000244140625,189.0,190.30999755859375,183.73658752441406,1812500,189.25076603050394,187.9387350944355,0.7091053231912836,49.88707636347771,1.0123415358957573,0.5634953264164422,189.25076603050394,200.72356479520397,177.7779672658039,5.736399382350024,4.307887628012632,7893700.0,-702955.5839377217,180.1990808462997,198.55933127941947,49.40979880513298,49.33135940337727,0.01451609255563217,-50.59020119486702,190.33333333333334,191.66666666666669,188.97666422526044
2023-08-01,190.75,192.35000610351562,189.66000366210938,191.24000549316406,184.63446044921875,2243700,189.25076603050394,188.25314179907633,0.4886805456891352,49.88707636347771,1.1446059921828464,0.6797174595697231,189.25076603050394,200.72356479520397,177.7779672658039,5.736399382350024,4.307887628012632,10137400.0,-310932.9884711095,180.1990808462997,198.55933127941947,49.40979880513298,49.33135940337727,0.01451609255563217,-50.59020119486702,191.08333841959634,192.50667317708331,189.81667073567706
2023-08-02,190.1699981689453,191.94000244140625,188.1300048828125,190.6199951171875,184.03585815429688,2236400,189.25076603050394,188.4785564008012,-0.32420537448620834,49.88707636347771,1.1857285305955827,0.780919673774895,189.25076603050394,200.72356479520397,177.7779672658039,5.736399382350024,4.307887628012632,7901000.0,375825.9241091895,180.1990808462997,198.55933127941947,49.40979880513298,49.33135940337727,0.01451609255563217,-50.59020119486702,190.2300008138021,192.32999674479169,188.51999918619794
2023-08-03,189.33999633789062,190.3000030517578,183.67999267578125,185.75,179.33409118652344,2493000,189.25076603050394,188.2186938864392,-2.554818613962073,49.30951262412473,0.8159448287718192,0.7879247047742799,189.25076603050394,200.72356479520397,177.7779672658039,5.736399382350024,4.307887628012632,5408000.0,-558104.5378718222,179.2100067138672,200.80999755859375,30.277759528446705,49.33135940337727,0.01451609255563217,-69.72224047155329,186.57666524251303,189.4733378092448,182.85332743326825
2023-08-04,184.1699981689453,187.8000030517578,183.35000610351562,184.77000427246094,178.387939453125,1687500,189.25076603050394,187.89024725653653,-0.5275885478003062,48.03483396069667,0.4387534393481758,0.718090451689059,189.25076603050394,200.72356479520397,177.7779672658039,5.736399382350024,5.941429138183594,3720500.0,-1168638.8958878354,179.2100067138672,200.80999755859375,25.740740348282007,49.33135940337727,0.01451609255563217,-74.259259651718,185.30667114257812,187.26333618164062,182.81333923339844
2023-08-07,185.0,186.00999450683594,182.24000549316406,183.52000427246094,177.1811065673828,1559600,189.25076603050394,187.4740336390055,-0.6765167349115586,47.0664421298396,0.03851798108919979,0.5821759575690872,189.25076603050394,200.72356479520397,177.7779672658039,5.736399382350024,5.7264284406389505,2160900.0,-1669198.092876543,179.2100067138672,200.80999755859375,19.953700858377893,25.324066911702204,0.01451609255563217,-80.04629914162211,183.92333475748697,185.60666402180988,181.836675008138
2023-08-08,182.1999969482422,184.88999938964844,179.85000610351562,184.61000061035156,178.23345947265625,2047300,189.25076603050394,187.2012685886575,0.59393870559874,43.82885725716945,-0.188544484678971,0.4280318691194756,189.25076603050394,200.72356479520397,177.7779672658039,5.736399382350024,5.527856009347098,4208200.0,150624.81804410205,179.2100067138672,200.80999755859375,24.999982339357025,23.564807848672306,0.01451609255563217,-75.00001766064297,183.11666870117188,186.38333129882812,181.3433380126953
2023-08-09,183.92999267578125,187.1999969482422,183.47000122070312,187.10000610351562,180.637451171875,1475800,189.25076603050394,187.1916245424535,1.3487923107804,53.5517696910816,-0.1656608560149948,0.3092933240925816,189.25076603050394,200.72356479520397,177.7779672658039,5.736399382350024,5.087141854422433,5684000.0,1547300.6048135303,179.85000610351562,200.80999755859375,34.589708757936975,26.514463985223966,0.01451609255563217,-65.41029124206302,185.92333475748697,188.37666829427081,184.64667256673175
2023-08-10,187.1699981689453,189.3300018310547,186.5,186.94000244140625,180.48297119140625,1618300,189.25076603050394,187.16766053282996,-0.08551772148037706,52.9787880333201,-0.15860803901333043,0.2157130514713992,189.25076603050394,200.72356479520397,177.7779672658039,5.736399382350024,4.972856794084821,4065700.0,432220.0325284337,179.85000610351562,200.80999755859375,33.826332196203644,31.13867443116588,0.01451609255563217,-66.17366780379635,187.59000142415366,188.6800028483073,185.85000101725262
2023-08-11,185.8300018310547,187.89999389648438,185.82000732421875,187.11000061035156,180.64710998535156,1073100,187.6234992980957,187.16216911164153,0.09093728828777348,43.50558778274564,-0.13771372117292913,0.14502769694253353,187.6234992980957,193.07900772824098,182.16799086795044,2.727754215072641,4.600712367466518,5138800.0,690178.4285845981,179.85000610351562,200.80999755859375,34.63739249319688,34.351144482445825,0.013445016862015727,-65.36260750680313,186.9433339436849,188.06666056315106,185.98667399088544
2023-08-14,185.8699951171875,187.38999938964844,184.94000244140625,187.14999389648438,180.6857147216797,1342000,187.66799926757812,187.16100956734084,0.02137421089325464,50.73052073715312,-0.11658379438512156,0.09270539867700253,187.66799926757812,193.09110141347546,182.2448971216808,2.7115510729486707,4.430712018694196,6480800.0,1769249.634279559,179.85000610351562,200.80999755859375,34.8282002338323,34.43064164107761,0.09731881169932854,-65.1717997661677,186.4933319091797,188.04666137695312,185.59666442871094
2023-08-15,185.33999633789062,187.14999389648438,184.19000244140625,185.64999389648438,179.23753356933594,1487800,187.6609992980957,187.01710331297355,-0.8014961522412212,40.566443558097426,-0.21835853784895676,0.03049261137181067,187.6609992980957,193.09465919530246,182.22733940088895,2.716829948603378,4.395710536411831,4993000.0,1749139.8758433831,179.85000610351562,200.80999755859375,27.67170876667293,32.3791004979007,0.09554366991545994,-72.32829123332706,185.663330078125,187.13665771484375,184.17666625976562
2023-08-16,185.75,186.1699981689453,177.39999389648438,177.99000549316406,171.8421173095703,2200300,187.10499954223633,186.15737971108692,-4.126037519608761,22.14912574230479,-0.9066613742994889,-0.15693818576244925,187.10499954223633,193.99493019996896,180.2150688845037,3.4449653288663207,4.248567853655134,2792700.0,-155104.96253010374,177.39999389648438,196.17999267578125,3.141701996967742,21.880536999157655,0.11586711112143953,-96.85829800303226,180.5199991861979,183.64000447591144,174.8700002034505
2023-08-17,177.64999389648438,179.66000366210938,175.9199981689453,176.30999755859375,170.22015380859375,2370100,186.6879997253418,185.21953379180184,-0.9438776800503201,24.455197163515365,-1.5696153819765755,-0.43947362500527454,186.6879997253418,195.0547909028118,178.3212085478718,4.1833955887349985,3.9985689435686385,422600.0,-2030907.5316331412,175.9199981689453,192.35000610351562,2.3737017730091376,11.062370845549935,-0.010392698216848344,-97.62629822699085,177.29666646321616,178.673334757487,174.93332926432294
2023-08-18,174.69000244140625,177.8800048828125,174.3000030517578,176.4499969482422,170.35531616210938,1511300,186.2659996032715,184.3843398067009,0.07940524734106891,20.610688010850694,-2.0599683952903547,-0.7635725790622906,186.2659996032715,195.78647491185384,176.74552429468915,4.7602376542911795,4.05999755859375,1933900.0,-1726965.009927738,174.3000030517578,192.35000610351562,11.911321512352854,5.808908427443245,-0.05645247457360334,-88.08867848764714,176.21000162760416,178.1200002034505,174.53999837239581
